field_id,gewas,crop_class,area_ha,ndvi_apr,ndvi_may,ndvi_jun,ndvi_jul,ndvi_aug,ndvi_sep,ndvi_oct,ndwi_apr,ndwi_may,ndwi_jun,ndwi_jul,ndwi_aug,ndwi_sep,ndwi_oct,ndvi_peak,ndvi_peak_month,ndvi_season_mean,ndvi_range,ndwi_peak,ndwi_peak_month,ndwi_season_mean,ndwi_range
1573,"Aardappelen, consumptie",Potato,2.8768082919424844,0.6860990759843879,0.3033109782762543,0.7196868884155723,0.8330941402470379,0.5931339422955656,0.3468798355740765,0.2897088707588089,-0.6333133583924633,-0.40941380044500053,-0.6692139734778318,-0.730864796179512,-0.5231035350281498,-0.40099977044773527,-0.3982793561940348,0.8330941402470379,jul,0.5388448187931004,0.543385269488229,-0.3982793561940348,oct,-0.5378840843092467,0.33258543998547724
1574,"Mais, snij-",Maize,0.5211356863651325,0.36606596397444535,0.43129201529111555,0.7192786002119227,0.8776880692319723,0.8577332739810773,0.5962446405019969,0.5134548213827513,-0.43033440722882005,-0.4663985309415858,-0.6719266870789621,-0.8091810643965731,-0.7854961937841765,-0.552452212155148,-0.5614441037975954,0.8776880692319723,jul,0.6231081977964689,0.5116221052575269,-0.43033440722882005,apr,-0.6110333141975516,0.37884665716775306
1575,"Aardappelen, consumptie",Potato,1.9532002369788002,0.26422816545414884,0.2814176496662672,0.8481531587914064,0.8571058948956889,0.29935394296588896,0.39489722382313674,0.7601388100878541,-0.3621282717315649,-0.34776989993804497,-0.7530910197137608,-0.7533800179555256,-0.39508495613514977,-0.37445948833317055,-0.6142442335222233,0.8571058948956889,jul,0.5293278350977701,0.59287772944154,-0.34776989993804497,may,-0.5143082696184915,0.4056101180174806
1576,"Bieten, suiker-",Sugar beet,2.856902981894729,0.2599173740816938,0.487357402626249,0.8160592074694647,0.7949119932932804,0.7590621579530243,0.6452783183868529,0.784998560868495,-0.3527200161101992,-0.4881686901272828,-0.6987339896308589,-0.657316967585576,-0.6266779851244757,-0.5438186697994336,-0.6865415747474864,0.8160592074694647,jun,0.6496550020970087,0.5561418333877709,-0.3527200161101992,apr,-0.5791396990179017,0.34601397352065966
1577,"Bieten, suiker-",Sugar beet,2.628261508154462,0.3169049544400954,0.32989516350385806,0.7479135201377786,0.8284012833143675,0.5567208645524431,0.7193666198065439,0.78022758264349,-0.38988775074458937,-0.39249307331261296,-0.6654233515721372,-0.707262373004185,-0.484592972970038,-0.6324549839753971,-0.6942614120972062,0.8284012833143675,jul,0.6113471411997967,0.511496328874272,-0.38988775074458937,apr,-0.5666251310965952,0.3173746222595957
1578,"Mais, snij-",Maize,3.15267207388108,0.29299066582928307,0.3050742077018417,0.7437461117642779,0.8291708644842087,0.722797811398651,0.3953215453866293,0.6285084699417619,-0.4204817942956959,-0.3977703943238788,-0.6920575642761712,-0.7778070544393308,-0.7083067523867316,-0.42602610689915654,-0.5578665906533768,0.8291708644842087,jul,0.5596585252152362,0.5361801986549257,-0.3977703943238788,may,-0.5686166081820488,0.38003666011545206
1579,"Bieten, suiker-",Sugar beet,2.4711915395704045,0.22247782836567848,0.3855411633222234,0.8356004939899451,0.7080814625856139,0.6577835077581891,0.5525542720459924,0.2870080995352275,-0.3191865672908711,-0.414468416786983,-0.7290111298254981,-0.6143983150013232,-0.567507537062123,-0.5038658652898117,-0.3868637369174368,0.8356004939899451,jun,0.521292403943267,0.6131226656242665,-0.3191865672908711,apr,-0.5050430811677209,0.409824562534627
1580,"Bieten, suiker-",Sugar beet,0.9450323198454694,0.2769672130189236,0.4799866627579648,0.8003488258070534,0.761455466316369,0.7056133031063024,0.5874903255873694,0.3354559571730249,-0.36314700026750246,-0.48220085921491357,-0.6945813001929821,-0.6500469306001837,-0.5923226718706283,-0.5148788807300251,-0.4214243173902517,0.8003488258070534,jun,0.5639025362524296,0.5233816127881298,-0.36314700026750246,apr,-0.531228851466641,0.3314342999254797
1581,"Mais, snij-",Maize,0.5669143518340326,0.32251321016338375,0.3803813556797082,0.7827946144053785,0.8619012977346038,0.7889695515651486,0.5097792939330162,0.7689374868875701,-0.4131853278610508,-0.42437554220008517,-0.7077495998079388,-0.7971208950241843,-0.7410552946235717,-0.4655513668251436,-0.6241230970560481,0.8619012977346038,jul,0.630753830052687,0.53938808757122,-0.4131853278610508,apr,-0.5961658747711461,0.3839355671631335
1582,"Bieten, suiker-",Sugar beet,2.007889206434269,0.2647032204682553,0.43528541253954495,0.8231303942490377,0.7934755198315551,0.7440407860227521,0.6723435270160577,0.8104308294364955,-0.3561867339898323,-0.45176477939928944,-0.6970399578847478,-0.6518950678264169,-0.6029324020313488,-0.55361391073632,-0.6992771578470596,0.8231303942490377,jun,0.6490585270805284,0.5584271737807824,-0.3561867339898323,apr,-0.5732442871021449,0.34309042385722727
1583,"Aardappelen, consumptie",Potato,0.7078195523757861,0.23398625363701409,0.24707501646290453,0.8419238967645483,0.8569372790761861,0.3452613086537995,0.22765328721793043,0.3421884993542322,-0.3417077769563732,-0.33100244237959653,-0.7464966621888581,-0.7466539547412766,-0.4019644620531495,-0.2802372710486591,-0.3710630082769083,0.8569372790761861,jul,0.442146505880945,0.6292839918582557,-0.2802372710486591,sep,-0.45987508252068876,0.4664166836926175
1584,"Grasland, tijdelijk",Grass,5.471601087040732,0.8678484890804826,0.8415691851133245,0.8252623851382133,0.6111287475853225,0.5708843660595246,0.7475951292983888,0.7615942504875353,-0.7777723274739802,-0.7383153695625674,-0.7188794999797814,-0.5694175950280936,-0.5291616741109624,-0.62656673600201,-0.6542611095573138,0.8678484890804826,apr,0.7465546503946845,0.296964123020958,-0.5291616741109624,aug,-0.6591963302449583,0.2486106533630178
1585,"Bieten, suiker-",Sugar beet,4.9557031628749675,0.3091430084962578,0.5391283658896107,0.8541538953898619,0.8525670882889136,0.6693808419267526,0.5287315898013545,0.2823574538905046,-0.3972466986258999,-0.5135043540797493,-0.7460472618729284,-0.7274188287489617,-0.5769392190996906,-0.49529567831179916,-0.3803093635944434,0.8541538953898619,jun,0.5764946062404651,0.5717964414993573,-0.3803093635944434,oct,-0.548108772047639,0.36573789827848496
1586,"Grasland, blijvend",Grass,1.841055271739338,0.6283308713865581,0.7339024137642158,0.5837149693594547,0.5297149851380157,0.5523204920198546,0.547831400679544,0.7361474819404852,-0.6163425961107617,-0.6607457748891881,-0.5648126856625165,-0.548158221317728,-0.5009375919004244,-0.5192255972920188,-0.6541544970193492,0.7361474819404852,oct,0.6159946591840182,0.20643249680246945,-0.5009375919004244,aug,-0.5806252805988553,0.15980818298876365
1587,"Grasland, blijvend",Grass,1.0368130598208452,0.7175272335875824,0.6538880687345345,0.7911158772017962,0.7319358116705578,0.4745175453668008,0.6334642972145327,0.7226852605635605,-0.6627314980835111,-0.6145602255979968,-0.6780528381609441,-0.6573595946050917,-0.5031203486596374,-0.5981240053830179,-0.6653763691613883,0.7911158772017962,jun,0.675019156334195,0.3165983318349954,-0.5031203486596374,aug,-0.6256178399502268,0.1749324895013067
1588,"Aardappelen, consumptie",Potato,3.8395103876819636,0.26313588479884564,0.22766561522985673,0.7549322680623872,0.7944972708007326,0.4820321379956375,0.25223057659000037,0.2788996554328546,-0.36413100969860374,-0.3131726919153483,-0.6657733166176766,-0.686224175722237,-0.4672184393584084,-0.3148050531999009,-0.3715168307602071,0.7944972708007326,jul,0.4361990584157592,0.5668316555708759,-0.3131726919153483,may,-0.45469164532462597,0.37305148380688874
1589,"Aardappelen, consumptie",Potato,0.9631672184655781,0.33014701689099035,0.3139408005423925,0.7548915105510591,0.8075130728458801,0.5251712195138544,0.3242279431218677,0.3737251532169849,-0.41405756745715433,-0.3793709175406952,-0.6804893179430088,-0.7083180737846,-0.5137185616970353,-0.35342911711999775,-0.4459616713512717,0.8075130728458801,jul,0.48994524524043276,0.49357227230348766,-0.35342911711999775,sep,-0.4993350324133948,0.35488895666460224
1590,"Grasland, tijdelijk",Grass,0.6934655905244995,0.7128154804351963,0.8187078223188794,0.7732292729987172,0.5909333034395771,0.539319219393612,0.76660136191551,0.625670377389178,-0.6657456073866751,-0.7163259559347742,-0.6817678260712113,-0.5783862307727764,-0.5233562618865141,-0.6866964058350445,-0.6046639679144605,0.8187078223188794,may,0.6896109768415243,0.27938860292526735,-0.5233562618865141,aug,-0.6367060365430651,0.19296969404826014
1591,"Mais, snij-",Maize,2.5590381249245913,0.36187245243164895,0.30134956534273466,0.6732266662334376,0.8668346552888181,0.7051178311021632,0.29069823902822395,0.3002896652280655,-0.4633751440212512,-0.40872772649833633,-0.6333833749527465,-0.7888169190388132,-0.6404394752073246,-0.3600864322528731,-0.4287707020234756,0.8668346552888181,jul,0.4999127249507274,0.5761364162605942,-0.3600864322528731,sep,-0.5319428248564029,0.4287304867859401
1592,"Aardappelen, consumptie",Potato,2.8526416365443374,0.31287280940601836,0.4570481744302901,0.8712936090532798,0.8401131701663492,0.3023760732339785,0.4247230549748952,0.7635841422402811,-0.4490985240359052,-0.5116383437243429,-0.7473737271909929,-0.7048846396935676,-0.399422104601882,-0.4753174816769969,-0.6717812152924847,0.8712936090532798,jun,0.5674301476435846,0.5689175358193013,-0.399422104601882,aug,-0.5656451480308818,0.34795162258911094
1593,"Grasland, blijvend",Grass,0.6691420088444431,0.712091892046422,0.846350614003518,0.7226144008642085,0.5812971744139596,0.6516940595221329,0.5533484891738716,0.7860547426566666,-0.6620355661378983,-0.7531158773137575,-0.6661296260017212,-0.5824411052591041,-0.6373028216553398,-0.5150526145725537,-0.7048077269014278,0.846350614003518,may,0.6933501960972542,0.2930021248296464,-0.5150526145725537,sep,-0.6458407625488289,0.23806326274120382
1594,"Grasland, blijvend",Grass,0.7051927403225212,0.7021102218369919,0.813044566346765,0.7170608955135983,0.557307854423889,0.5900087055403747,0.5844265232458703,0.7254237530981196,-0.6493292076291802,-0.7177176568835453,-0.6535308417482013,-0.5793105157665567,-0.5881447166370307,-0.5748154727082116,-0.6689548205401841,0.813044566346765,may,0.6699117885722298,0.25573671192287606,-0.5748154727082116,sep,-0.63311474741613,0.14290218417533362
1595,"Bieten, suiker-",Sugar beet,2.846344638353891,0.3193169253746002,0.2916752690055203,0.7535268964925514,0.7828721115218592,0.6636202689935555,0.768060637145354,0.8109487154457372,-0.47134335012048867,-0.41122538765022193,-0.6830128070817806,-0.6864876852103595,-0.5912870154169653,-0.6617343505010609,-0.7260477640117671,0.8109487154457372,oct,0.6271458319970254,0.5192734464402169,-0.41122538765022193,may,-0.6044483371418063,0.31482237636154514
1596,"Bieten, suiker-",Sugar beet,2.5057879578947952,0.29317028863307093,0.26032471104343263,0.7182990246470583,0.7632109679004667,0.7142392285550645,0.713858439575695,0.74874214563027,-0.4448666171256557,-0.38219010021149447,-0.6600301440160816,-0.6723533732889799,-0.6277883482106771,-0.6105236016985158,-0.671328051872588,0.7632109679004667,jul,0.6016921151407225,0.502886256857034,-0.38219010021149447,may,-0.5812971766319989,0.29016327307748546
1597,"Bieten, suiker-",Sugar beet,3.4134563638668203,0.2594905693741939,0.477554266322357,0.8253707863503823,0.8253050485970409,0.5902292908212785,0.7111945158844506,0.7450350883152733,-0.3318191055797777,-0.45419681495307473,-0.7178806383678139,-0.7001549271678629,-0.4917473663361781,-0.5845670018055336,-0.6628462194419423,0.8253707863503823,jun,0.6334542236664252,0.5658802169761884,-0.3318191055797777,apr,-0.5633160105217405,0.38606153278803623
1598,"Tarwe, zomer-",Wheat,0.5808039717791579,0.4392165970619713,0.6516965839894862,0.7098651405136209,0.6317082665037775,0.3352955962261659,0.49513938599307633,0.712918306247288,-0.48291760362827907,-0.6284797909806116,-0.6729453585542897,-0.640158999315667,-0.3866784623752107,-0.4843556325574392,-0.6059359392550722,0.712918306247288,oct,0.5679771252193409,0.37762271002112213,-0.3866784623752107,aug,-0.5573531123809385,0.286266896179079
1599,"Grasland, blijvend",Grass,0.5752949749707125,0.7889471988752728,0.7725954304665659,0.7181779674096335,0.6278390377125395,0.38573397262492753,0.5973574422944122,0.8027395547288296,-0.7124055911516327,-0.6943521214389407,-0.6378806131592032,-0.5848964919447276,-0.4263795409077096,-0.5550747708029894,-0.7026181595184956,0.8027395547288296,oct,0.6704843720160258,0.4170055821039021,-0.4263795409077096,aug,-0.6162296127033855,0.28602605024392314
1600,"Grasland, blijvend",Grass,0.9057575663412577,0.8093127309062546,0.6886166296110992,0.6317588273311098,0.6851655737684604,0.5833637978050061,0.7043918196672471,0.7586820074043311,-0.7207568375139529,-0.6520233640699563,-0.5826657984686717,-0.6312581636935467,-0.5539147238306602,-0.6409478759179188,-0.6458593483328621,0.8093127309062546,apr,0.6944701980705011,0.22594893310124842,-0.5539147238306602,aug,-0.6324894445467955,0.16684211368329271
1601,"Aardappelen, consumptie",Potato,5.536149670384503,0.28854140842364373,0.6801138201710578,0.8399547169169476,0.7358793514196483,0.28394531072571494,0.43097689168527537,0.7503496408849035,-0.3936199878567225,-0.6167937228554834,-0.6919370494957771,-0.6010075948127805,-0.35595155445110793,-0.42386646095730524,-0.6174319258157994,0.8399547169169476,jun,0.5728230200324559,0.5560094061912326,-0.35595155445110793,aug,-0.5286583280349965,0.3359854950446691
1602,"Aardappelen, consumptie",Potato,4.692307099355091,0.2290815027672529,0.33692624104984475,0.8831189949070821,0.8792173494850178,0.3297123387441333,0.42755835593301666,0.8299211530727184,-0.3698008152510971,-0.40222371798867046,-0.7528461353342698,-0.7251805235376453,-0.42407336163238396,-0.4182738491462426,-0.6915137782657935,0.8831189949070821,jun,0.5593622765655809,0.6540374921398292,-0.3698008152510971,apr,-0.5405588830223004,0.3830453200831727
1603,"Grasland, blijvend",Grass,2.233544925785821,0.7606034887068274,0.8177692688338029,0.4891417895297091,0.4236106120941267,0.6950012608184707,0.7147378532117765,0.7028586433229277,-0.6967972143916242,-0.7243785958539207,-0.5158766851797241,-0.4998797205242787,-0.6372887906754864,-0.6195774633590797,-0.6394340105383247,0.8177692688338029,may,0.657674702359663,0.39415865673967615,-0.4998797205242787,jul,-0.6190332115032054,0.22449887532964202
1604,"Bieten, suiker-",Sugar beet,1.921234083076319,0.2834337463521516,0.30928376476391806,0.7923027138098089,0.8126423380975218,0.8350335054101208,0.6966182588711556,0.3018064804271008,-0.3721515190573482,-0.37092233467734886,-0.7000191364339188,-0.6895406863582122,-0.7231755785941502,-0.6244766326980954,-0.389651704684801,0.8350335054101208,aug,0.5758744011045397,0.5515997590579691,-0.37092233467734886,may,-0.5528482275005535,0.3522532439168013
1605,"Bieten, suiker-",Sugar beet,3.3008725978154185,0.24874191410560503,0.2780162181579378,0.7644010281529996,0.7541012293638477,0.7798544558665839,0.6523779539617823,0.278922618638146,-0.3483779854046948,-0.35325565966626404,-0.6783780597007933,-0.6418691193822936,-0.6759998454585,-0.5680225753535054,-0.3770365520784495,0.7798544558665839,aug,0.5366307740352718,0.5311125417609788,-0.3483779854046948,apr,-0.5204199710063573,0.33000007429609857
1606,"Grasland, tijdelijk",Grass,0.8112757292856256,0.8761385713697966,0.7142155341496148,0.7561673320702379,0.6913302780333931,0.7722701914944651,0.8186763484250469,0.4599279644675635,-0.7939671277306237,-0.6535681117992944,-0.6940540563661978,-0.6517115508034163,-0.6747075586268035,-0.6980512990582849,-0.4691116656111109,0.8761385713697966,apr,0.7269608885728739,0.41621060690223305,-0.4691116656111109,oct,-0.6621673385708188,0.32485546211951283
1607,"Aardappelen, consumptie",Potato,1.4262322089691193,0.2765985069551997,0.3107574789648552,0.8534622484043306,0.7949778580853732,0.35313287345913236,0.438188679763475,0.4995284027522181,-0.38860782423906376,-0.3857996473372707,-0.730238172147672,-0.6493772709313875,-0.3668368147425486,-0.48658059250596297,-0.5669269573948175,0.8534622484043306,jun,0.5038065783406548,0.5768637414491309,-0.3668368147425486,aug,-0.5106238970426747,0.36340135740512336
1608,"Mais, snij-",Maize,1.6345482461761656,0.8637308460994998,0.3602776782056472,0.41103388361154225,0.4479802825672447,0.6835229707703343,0.34288319339268386,0.3158784344826353,-0.7691467441856428,-0.4229126368376534,-0.4472428589620737,-0.4858966225506941,-0.656127634457642,-0.3862874730922874,-0.3791050443335979,0.8637308460994998,apr,0.4893296127327981,0.5478524116168645,-0.3791050443335979,oct,-0.5066741449170845,0.3900416998520449
1609,"Grasland, blijvend",Grass,0.6832985133866418,0.6749430132831495,0.6550366932273758,0.6073971302599431,0.5398888069535448,0.527392651031109,0.6286128279952482,0.7077679902390426,-0.6206083008552706,-0.6049801206973898,-0.5689859869309821,-0.5518944445670702,-0.5384312231311634,-0.5571520141229153,-0.6387120862358909,0.7077679902390426,oct,0.6201484447127733,0.18037533920793358,-0.5384312231311634,aug,-0.5829663109343831,0.1002808631047275
1610,"Grasland, blijvend",Grass,1.6873530647904187,0.8751334588556767,0.6481775664684527,0.6432208862706004,0.49803046480081714,0.6147560510992265,0.6844984345257372,0.7417418416204563,-0.7874178306327584,-0.622025421225684,-0.6084755298229272,-0.5337947871096034,-0.5865567563889795,-0.6210514456500179,-0.6808684463381595,0.8751334588556767,apr,0.6722226719487095,0.3771029940548596,-0.5337947871096034,jul,-0.6343128881668757,0.253623043523155
1611,"Grasland, natuurlijk. Met landbouwactiviteiten.",Grass,3.1202682477537693,0.7502726641334825,0.7452540643285231,0.7952712671178835,0.6607568268488457,0.5667376832321155,0.6998588062482823,0.8965737862909492,-0.6608430688160394,-0.6448274070719763,-0.7027805976326081,-0.6201467731470387,-0.5713292008897578,-0.6078506628935768,-0.7777939680946785,0.8965737862909492,oct,0.7306750140285831,0.3298361030588337,-0.5713292008897578,aug,-0.6550816683636679,0.20646476720492069
1612,"Bieten, suiker-",Sugar beet,8.512617173680015,0.30392503230905543,0.37620142673905893,0.8609802872709142,0.8543759911463003,0.7966455348733112,0.7435424624548168,0.743308465827936,-0.43962161028636826,-0.44027992199451044,-0.7447258146656554,-0.7233467061199815,-0.6750389995420504,-0.5902255412172609,-0.6283576025723278,0.8609802872709142,jun,0.6684256000887705,0.5570552549618588,-0.43962161028636826,apr,-0.6059423137711649,0.3051042043792871
1613,"Aardappelen, consumptie",Potato,2.8976010056542227,0.22757479747959947,0.353228805167802,0.8595978100584662,0.8644679484163286,0.31134969956511716,0.4403287256395258,0.8354174782500623,-0.36580262366570737,-0.4068497192538807,-0.7362922265908539,-0.7168033583528097,-0.41812256046359025,-0.42461873162777486,-0.6991908296592952,0.8644679484163286,jul,0.5559950377967002,0.636893150936729,-0.36580262366570737,apr,-0.5382400070877017,0.37048960292514654
1614,"Grasland, tijdelijk",Grass,2.859978595732235,0.8351423350627958,0.6355071080902498,0.6999998029408749,0.6353635446540432,0.6534267276900355,0.7226281806001009,0.8473478126210952,-0.7561139942894141,-0.6195323424213524,-0.6262377099932264,-0.5953851816676541,-0.604769448709374,-0.6189604193350293,-0.7449513049747986,0.8473478126210952,oct,0.7184879302370278,0.21198426796705194,-0.5953851816676541,jul,-0.6522786287701213,0.16072881262175998
1615,"Grasland, blijvend",Grass,2.084381135130509,0.8119207953784621,0.7408315039553703,0.6092208543856488,0.7315794473602368,0.8196114184254532,0.7524393197649446,0.8377363396018411,-0.7326738666613631,-0.6854740557898078,-0.5881548695718588,-0.6876687724198348,-0.7307707114514997,-0.6734115879122737,-0.7329140436852124,0.8377363396018411,oct,0.7576199541245653,0.22851548521619236,-0.5881548695718588,jun,-0.6901525582131214,0.1447591741133536
1616,"Grasland, blijvend",Grass,1.0348126351490199,0.7979713186288512,0.7156998065526646,0.8578160268247611,0.6888651107850503,0.5848298818867709,0.6883044351080928,0.7378219252870694,-0.7232539326950039,-0.6537074108884455,-0.7523900944788681,-0.6208445057284316,-0.5740439214383031,-0.6151727582807991,-0.6479856857959929,0.8578160268247611,jun,0.7244726435818943,0.2729861449379902,-0.5740439214383031,aug,-0.6553426156151205,0.178346173040565
1617,"Bieten, suiker-",Sugar beet,3.0115761234462304,0.28690114815010936,0.3725161836162955,0.8405638549593021,0.8403738778501458,0.8112565891900966,0.7739053740091624,0.5850991834334924,-0.39396426546436397,-0.41787474456530466,-0.7298665561468974,-0.7085745961081803,-0.6784782414526861,-0.6375522049607156,-0.5187457033433055,0.8405638549593021,jun,0.644373744458372,0.5536627068091927,-0.39396426546436397,apr,-0.583579473148779,0.33590229068253347
1618,"Mais, snij-",Maize,0.9640157729814748,0.31375378674565874,0.40683001920104334,0.6971242738278792,0.8441145247095057,0.7612830663137612,0.4771145480308861,0.3415248654345682,-0.3707184726357624,-0.43365721605082647,-0.6359543907491602,-0.7669608228834739,-0.7219318269736572,-0.46872506832845096,-0.419421843237126,0.8441145247095057,jul,0.548820726323329,0.5303607379638469,-0.3707184726357624,apr,-0.5453385201226367,0.3962423502477115
1619,"Aardappelen, consumptie",Potato,2.594911702520446,0.24806251400380766,0.3156862955195974,0.8615504569827669,0.8462604198546496,0.583403898522094,0.3153019821368873,0.2753073547342081,-0.3516559824753549,-0.3854939221088456,-0.7723207507019945,-0.7433615010065493,-0.564154093755638,-0.3710893219999539,-0.3842630984058786,0.8615504569827669,jun,0.4922247031077159,0.6134879429789593,-0.3516559824753549,apr,-0.5103340957791734,0.42066476822663956
1620,"Grasland, tijdelijk",Grass,6.653443296149261,0.8707156958807734,0.536661752157751,0.5589302581164427,0.7800256493210257,0.6716914577966712,0.8592582527368567,0.727292880094822,-0.7768289061337481,-0.5642792367610535,-0.5405147391823162,-0.6852645772756639,-0.6084291355656823,-0.7392113733971588,-0.6551528869420375,0.8707156958807734,apr,0.7149394208720489,0.33405394372302233,-0.5405147391823162,jun,-0.6528115507510943,0.23631416695143193
1621,"Mais, snij-",Maize,1.4527921206577408,0.28220041074351215,0.3486497332837759,0.7984890191166615,0.8565150907365435,0.6006790435322659,0.27614578170494514,0.4240553533837561,-0.38108013825452,-0.3909964552128136,-0.733171257417375,-0.7944275852100775,-0.6025530763789393,-0.34463977560974585,-0.4427891332707396,0.8565150907365435,jul,0.5123906332144943,0.5803693090315984,-0.34463977560974585,sep,-0.5270939173363158,0.44978780960033166
1622,"Mais, snij-",Maize,1.8565201796530146,0.3193402944946432,0.403257568294538,0.6873314671700262,0.8801564078653495,0.8131551657157033,0.27190906448389346,0.3862554886715433,-0.4300550000460007,-0.4552596999238427,-0.6385321736568375,-0.7952091602853129,-0.7272510592579348,-0.35642722249261083,-0.4430433591167314,0.8801564078653495,jul,0.5373436366708139,0.6082473433814561,-0.35642722249261083,sep,-0.5493968106827529,0.438781937792702
1623,"Bieten, suiker-",Sugar beet,3.000017324619152,0.29840783566875084,0.3216147237884213,0.8373641353900813,0.7978284871882835,0.6545620652484504,0.4755045640178428,0.6582382308049595,-0.4369343657929134,-0.3939147639920835,-0.7297131074629358,-0.6741059795514265,-0.556891482447286,-0.4309115971021151,-0.5911149061065285,0.8373641353900813,jun,0.5776457203009701,0.5389562997213304,-0.3939147639920835,may,-0.5447980289221841,0.3357983434708523
1624,"Mais, snij-",Maize,6.94389918538989,0.5362324183881095,0.30117350323699466,0.43155516274355055,0.6736270284080472,0.6634467381625194,0.6695776693030394,0.3408904876110894,-0.5511211416310927,-0.4103764695227086,-0.4625186728605016,-0.64676502499423,-0.6258168568937372,-0.6347400591878682,-0.4527453676700508,0.6736270284080472,jul,0.516643286836193,0.37245352517105257,-0.4103764695227086,may,-0.5405833703943127,0.23638855547152143
1625,"Aardappelen, consumptie",Potato,3.9552149700946755,0.21565003483185677,0.2873072745369346,0.856207074199638,0.8266482056102329,0.49778114678707963,0.29690056538453685,0.2474840138726551,-0.3608113670193371,-0.3838262114894147,-0.7667482171406319,-0.7306682518389873,-0.5023713013451612,-0.39502633698100836,-0.3843625711680427,0.856207074199638,jun,0.46113975931756196,0.6405570393677813,-0.3608113670193371,apr,-0.5034020367117976,0.4059368501212948
1626,"Mais, snij-",Maize,1.0521033661208765,0.26988435664452304,0.2649714185048582,0.5404190011920544,0.8058329985052657,0.7229668289363212,0.3156134125256648,0.269073063805145,-0.3994513455856413,-0.36129566010722647,-0.5407286853718848,-0.7471787704530232,-0.6744618740113579,-0.36947795703038805,-0.3357661995052082,0.8058329985052657,jul,0.45553729715911884,0.5408615800004075,-0.3357661995052082,oct,-0.4897657845806757,0.41141257094781497
1627,"Mais, snij-",Maize,0.6069860942077345,0.38336945724253624,0.42403436189137145,0.6789648729267213,0.8395460392832735,0.5521255044846514,0.32647980585998104,0.4948166080002653,-0.4716604532124499,-0.47998494662423263,-0.6323242965996785,-0.7759629057281016,-0.5489453032210371,-0.4075546597519094,-0.5205179166034888,0.8395460392832735,jul,0.5284766642412572,0.5130662334232925,-0.4075546597519094,sep,-0.5481357831058425,0.36840824597619215
1628,"Grasland, blijvend",Grass,0.7961133491601499,0.7500541310523261,0.6784468978498049,0.7371658669586079,0.7620288179537219,0.6733738824957494,0.6692041756911534,0.7792025097855447,-0.6882318746291575,-0.6414306179388797,-0.6539811961221567,-0.6859978221084075,-0.597311418097761,-0.5706300980982381,-0.7028170189630683,0.7792025097855447,oct,0.721353754540987,0.1099983340943913,-0.5706300980982381,sep,-0.6486285779939527,0.1321869208648302
1629,"Mais, snij-",Maize,0.525564541393246,0.3793847883059064,0.353987196637918,0.7289350047089014,0.8107291465914427,0.7111057812266197,0.3794713940693711,0.4601214726016444,-0.46659379240482446,-0.40566385821219436,-0.6782290643731954,-0.7507952409979665,-0.6728497325887158,-0.3983369189019868,-0.4832514174977014,0.8107291465914427,jul,0.546247826305972,0.4567419499535247,-0.3983369189019868,sep,-0.5508171464252264,0.35245832209597966
1630,"Tarwe, zomer-",Wheat,1.1907999519091879,0.47399355101960017,0.8159329615942525,0.7276534315261552,0.4755616580672239,0.3822544759000928,0.5239103073101884,0.8106668827856529,-0.4960197695371538,-0.7263835554473034,-0.6712106393076368,-0.5390897050913628,-0.46402458600903496,-0.4917042787101299,-0.6934101945234339,0.8159329615942525,may,0.6014247526004523,0.43367848569415973,-0.46402458600903496,aug,-0.5831203898037222,0.2623589694382684
1631,"Mais, snij-",Maize,0.7534048012409261,0.6383886152177646,0.4174804469606914,0.7069854790929796,0.821610020262922,0.7908916942166232,0.4994953806831653,0.5088913079763684,-0.6215684960841114,-0.460476428661714,-0.6363812167893182,-0.7342580524093038,-0.7100885920409887,-0.4666298941332905,-0.5287572205056917,0.821610020262922,jul,0.6262489920586448,0.40412957330223054,-0.460476428661714,may,-0.5940228429463454,0.27378162374758974
1632,"Grasland, blijvend",Grass,4.8534205192100375,0.8540955104107789,0.679067136782094,0.5553099469360249,0.49895331355470113,0.5411893659739906,0.6390662145863237,,-0.7626204223342578,-0.6173114136582186,-0.5471639307743521,-0.5378403062847759,-0.5669313029520524,-0.5978676245869389,,0.8540955104107789,apr,0.6279469147073189,0.3551421968560778,-0.5378403062847759,jul,-0.604955833431766,0.2247801160494819
1633,"Grasland, blijvend",Grass,2.532511713651177,0.8406198864780088,0.6898346045391798,0.692301505934053,0.6754544654931632,0.5199132640299894,0.7112720962272167,0.86160552270799,-0.7566804859689887,-0.661689309916978,-0.6278638396761432,-0.6300258580871847,-0.5243981852679349,-0.5988262281299525,-0.7397309204420376,0.86160552270799,oct,0.7130001922013715,0.34169225867800057,-0.5243981852679349,aug,-0.6484592610698885,0.23228230070105382
1634,"Aardappelen, consumptie",Potato,2.3313453683492433,0.3061621739463976,0.36725969477811327,0.8412033717475454,0.7958831404236513,0.287901128971238,0.691228878090539,0.8016970943165067,-0.4225860390363748,-0.43842993942557534,-0.7515489037653709,-0.7094281014167221,-0.37201876380895565,-0.5657634217162124,-0.7031046339796074,0.8412033717475454,jun,0.584476497467713,0.5533022427763075,-0.37201876380895565,aug,-0.566125686164117,0.3795301399564152
